"","X.x","GEOID","countyFIPS","POPULATION","POP_DENSITY","Shape_Area","NUM_WORKERS","EMPLOYMENT_DENSITY","No..Hospitals","No..Populated.Places","Total.Points.of.Interest","exposure_entropy","ALAND","cases1","cases2","cases3","cases4","income","X.y","exposure1","exposure2","exposure3","exposure4","county_pop","estimate_cases1","estimate_cases2","estimate_cases3","estimate_cases4","estimate_cases1_density","estimate_cases2_density","estimate_cases3_density","estimate_cases4_density","pop_density_class","income_class","change12exposure","change23exposure","change34exposure","change12casedensity","change23casedensity","change34casedensity"
"679",678,17031640500,17031,3491,21.3446013893,3.5839687426e-05,4066635,0.611250252982,0,0,4,0.564784220955337,661917,408,73516,85971,187602,80862.012,0,0.000721867204757343,0.000425361066719412,0.000745331441295627,0.000583578029197135,5194675,0.274190011887173,49.4052767497485,57.7754644900788,126.074986789356,1.07287187183254,193.316785611865,226.06830316989,493.315953185117,"4","3",-0.410748869160225,0.752232396453159,-0.217022123496242,179.186274509804,0.169418902007726,1.18215444742995
"680",679,17031640600,17031,3912,23.8932985311667,2.3815277012e-05,4066635,1.89045889434667,0,0,5,1.18081199957442,659757,408,73516,85971,187602,47038.122,0,0.000468370675915455,0.000275987950435372,0.000483498802911936,0.000378679365175646,5194675,0.307256180608027,55.3633465038718,64.742943880031,141.279102927517,1.20619183695632,217.339213445295,254.16058435042,554.617649501664,"4","1",-0.410748869160225,0.751883740392342,-0.216793582745192,179.186274509804,0.169418902007726,1.18215444742995
"681",680,17031640700,17031,3156,19.829407852425,1.7791094214e-05,4066635,1.45524825676225,0,0,4,1.50985090980217,657092,408,73516,85971,187602,41569.601,0,0.000235284312286818,0.000138641547083866,0.000242830921583959,0.000190083595301047,5194675,0.247878452453715,44.6642948788904,52.2312706762213,113.976699601034,0.977040036791075,176.049204276305,205.875267164131,449.251629858037,"4","1",-0.410748869160225,0.751501816674532,-0.217218325981086,179.186274509804,0.169418902007726,1.18215444742995
"682",681,17031640800,17031,1716,21.25365117925,1.7689323896e-05,4066635,4.749836491055,0,0,0,1.29770186875442,326769,408,73516,85971,187602,59952.124,0,9.10634921594705e-05,5.36592657331871e-05,9.4023503787579e-05,7.3618323337042e-05,5194675,0.134778017874073,24.285148926545,28.3995121927743,61.9721218363035,1.06826249213925,192.486238657129,225.097045862017,491.196519731144,"4","2",-0.410748869160223,0.752232396453153,-0.217022123496239,179.186274509804,0.169418902007726,1.18215444742995
"683",682,17031650100,17031,4816,28.886269793375,1.8237815137e-05,4066635,1.103726626241,0,0,2,2.12527112095942,673422,408,73516,85971,187602,43054.737,0,0.000322984977401466,0.000190319263178073,0.000332901423398662,0.000260572371498415,5194675,0.378258120094135,68.1569214628442,79.7039922613061,173.926421190931,1.45479139535657,262.133441718219,306.543801593626,668.925919979614,"4","1",-0.410748869160224,0.749173561517947,-0.217268677201269,179.186274509804,0.169418902007726,1.18215444742995
"684",683,17031650200,17031,7320,30.8716518664167,1.7886099069e-05,4066635,0.967999504942167,0,0,4,1.82451299002491,991073,408,73516,85971,187602,60000.903,0,0.000563851001184703,0.000332249840073228,0.000581998880818779,0.000455899010099533,5194675,0.574927209113178,103.593991924423,121.144772290856,264.356603637379,1.50247405751456,270.725202971178,316.591169604374,690.850828769234,"4","2",-0.410748869160221,0.751690476932983,-0.216666861183383,179.186274509804,0.169418902007726,1.18215444742995
"685",684,17043846305,17043,5802,7.207484572375,0.00011325480929,4066635,0.256855986293825,0,1,10,3.77357774355955,4127417,57,7252,8562,25059,96761.951,0,0.000930491890237713,0.000387145531359006,0.000668038720385575,0.000733023202114516,916924,0.360677657035916,45.8883222600783,54.1775806937107,158.565287853737,0.226329234899944,28.7954317806034,33.9970334949705,99.5014789010122,"3","4",-0.583934545350953,0.725549351016771,0.0972765196775328,126.228070175439,0.180639823496966,1.92676944639103
"686",685,17043841205,17043,4776,13.4068892661067,7.0921124739e-05,4066635,0.736767327403333,0,0,5,3.80052387389457,1840034,57,7252,8562,25059,93841.218,0,0.001292497164712,0.000537763420468501,0.000928736852372106,0.00102768318032646,916924,0.296897016546628,37.7736344560727,44.5970571170566,130.525304169157,0.417907100007807,53.1695138466073,62.774045443278,183.725158229748,"3","3",-0.583934545350953,0.727036122246819,0.106538604236101,126.228070175439,0.180639823496966,1.92676944639103
"687",686,17043842100,17043,5922,7.044239534695,0.000108091572658,4066635,2.64249660570502,0,1,9,2.96947219952669,3913524,57,7252,8562,25059,145711.893,0,0.000641178830644805,0.000266772361683575,0.000459973803452727,0.000507798374948061,916924,0.368137381069751,46.8374085529444,55.2981097670036,161.844818109244,0.243636123598745,30.9973538304929,36.5967103553062,107.110133706332,"3","4",-0.583934545350953,0.724218358115796,0.103972380897228,126.228070175439,0.180639823496966,1.92676944639103
"688",687,17043844701,17043,4253,6.8456268451575,7.2832138168e-05,4066635,1.90283036398,0,0,4,3.25195902099334,2686413,57,7252,8562,25059,82379.869,0,0.000288229154254314,0.000119922194107931,0.000206537133939421,0.000226791613877556,916924,0.264385052632497,33.6372000296644,39.7134179059551,116.232018138908,0.254896505607354,32.4299905028865,38.2881382633362,112.060553228328,"3","3",-0.583934545350952,0.722259465612636,0.0980670136735596,126.228070175439,0.180639823496966,1.92676944639103
"689",688,17043842000,17043,4311,6.88056767633667,0.000115755289994,4066635,1.96073816457883,0,0,5,2.19493735320818,2992416,57,7252,8562,25059,125366.029,0,0.000161255997582111,6.70930499488867e-05,0.000115558503872249,0.000128330285454587,916924,0.267990585915518,34.0959250712164,40.2550069580467,117.817124429069,0.231951579433204,29.5107518254315,34.8415688264402,101.973239105555,"3","4",-0.583934545350953,0.722361764151194,0.110522213029496,126.228070175439,0.180639823496967,1.92676944639103
"690",689,17043841603,17043,4530,7.491451717953,0.000618846405026,4066635,0.299226550388267,0,0,5,3.7896501986169,16108952,57,7252,8562,25059,65354.694,0,0.000516762005441505,0.000215006818739373,0.000372913848208901,0.000410400505916623,916924,0.281604582277266,35.8280075556971,42.2999725168062,123.802267145369,0.045276431893156,5.76043305419592,6.80099666437196,19.9049492422912,"3","2",-0.583934545350952,0.734428007424914,0.100523640749114,126.228070175439,0.180639823496966,1.92676944639103
"691",690,17043840104,17043,6327,13.44127365722,8.0301846116e-05,4066635,2.98474539836564,0,0,8,3.65267702543531,3583947,57,7252,8562,25059,56202.248,0,0.000672867277260698,0.000279956829631939,0.000483610755870615,0.000533856669476865,916924,0.393313949683943,50.0405747913677,59.0798953893671,172.913232721578,0.284234987203051,36.1626688981847,42.695087025132,124.958676216162,"3","2",-0.583934545350952,0.727447608641735,0.103897427830768,126.228070175439,0.180639823496966,1.92676944639103
"692",691,17043844601,17043,3764,2.24452532602967,0.000471822780903,4066635,12.54466208696,0,2,13,2.64546914240533,12566828,57,7252,8562,25059,111567.292,0,0.00017626263363746,7.33367928020081e-05,0.00012728226904539,0.000139838819972838,916924,0.23398667719462,29.7696733862348,35.1472619322866,102.867932347719,0.0482242212540879,6.13547460587097,7.24378565574562,21.2008905334419,"1","4",-0.583934545350953,0.735585429663142,0.0986512184424516,126.228070175439,0.180639823496966,1.92676944639103
"693",692,17043845602,17043,4734,8.03372282325333,9.7713774677e-05,4066635,0.922104272586333,0,0,6,3.08569790807391,2667767,57,7252,8562,25059,116886.751,0,0.000365978743243914,0.000152271112199666,0.000262461841122869,0.000290557719709165,916924,0.294286113134785,37.4414542535695,44.2048719414041,129.37746857973,0.285707497326076,36.350013519451,42.9162735457169,125.606038166564,"3","4",-0.583934545350953,0.723648283193171,0.107047479611114,126.228070175439,0.180639823496966,1.92676944639103
"694",693,17029001200,17029,3460,3.5227158153235,0.000204888299008,24774,3.0206140878024,1,0,15,1.95507025938259,7829694,0,111,147,2138,58817.289,0,0,0,0,0,53873,0,7.12898854713864,9.44109294080523,137.313310934977,0,2.35821225415566,3.12303785009804,45.4221423368001,"2","2",0,0,0,Inf,0.324324324324324,13.5442176870748
"695",694,17043842900,17043,5370,9.97830467579333,8.2010432067e-05,4066635,8.37037102462667,0,1,15,3.34265049473875,2267645,57,7252,8562,25059,113833.428,0,0.000490005283649613,0.000203874271122111,0.000352876134113679,0.000387891600698941,916924,0.33382265051411,42.4716116057601,50.1436760298563,146.758978933914,0.381276903938467,48.5091246905573,57.2718044126519,167.621367294632,"3","4",-0.583934545350953,0.73085172626968,0.0992287751995744,126.228070175439,0.180639823496966,1.92676944639103
"696",695,17043840201,17043,5836,2.89394641722333,0.00032818973523,4066635,4.858112642268,0,1,19,2.66261893002059,8827136,57,7252,8562,25059,123438.003,0,0.000806131795701712,0.000335403592085685,0.000591484269678534,0.000648000558894673,916924,0.362791245512169,46.157230043057,54.4950639311437,159.494488092797,0.106447813410433,13.5431498746046,15.9895820775461,46.7978202851236,"2","4",-0.583934545350953,0.76350010445752,0.0955499446280378,126.228070175439,0.180639823496966,1.92676944639103
"697",696,17043841401,17043,6649,5.4443947656825,0.000242931765995,4066635,0.342676674994275,1,0,9,3.33548872134475,8679531,57,7252,8562,25059,88287.405,0,0.000995226344238479,0.000414079301394293,0.000715520991429333,0.000792715910587234,916924,0.4133308758414,52.5872896772252,62.0866484027029,181.713305573853,0.123339264348411,15.6922165799066,18.5268558131771,54.2238355316987,"2","3",-0.583934545350952,0.727980580096668,0.107886309531878,126.228070175439,0.180639823496966,1.92676944639103
"698",697,17043840101,17043,5870,7.66889320398875,0.000273817832285,4066635,3.447928199494,0,0,8,2.92716632323777,9897291,57,7252,8562,25059,70586.86,0,0.000366625153013491,0.000152540060974335,0.00026416217271215,0.00029091007181143,916924,0.364904833988422,46.4261378260357,54.8125471685767,160.423688331857,0.0954911318693179,12.1491524266016,14.3437731765807,41.9809170791796,"3","3",-0.583934545350953,0.731756045099499,0.101255599258059,126.228070175439,0.180639823496966,1.92676944639103
"699",698,17029000100,17029,2999,0.433297349245775,0.011564184763345,24774,0.061549924276497,0,6,66,1.71400489585606,440698405,0,111,147,2138,61668.85,0,0,0,0,0,53873,0,6.17914354129156,8.18319009522395,119.018098119652,0,0.0363150435544352,0.0480928955180358,0.699473541616058,"1","2",0,0,0,Inf,0.324324324324324,13.5442176870748
"700",699,17031811401,17031,4842,14.412066220122,3.1593336117e-05,4066635,1.6470003996898,0,1,2,2.95377635613292,1456660,408,73516,85971,187602,81422.269,0,0.000223182971030276,0.000131510818063771,0.000230199315062862,0.000180514507193104,5194675,0.380300211274045,68.5248782647615,80.1342879005905,174.865392733905,0.676189053862793,121.839986479846,142.481983209898,310.917693340117,"3","3",-0.410748869160224,0.750421132284618,-0.215833864910462,179.186274509804,0.169418902007726,1.18215444742995
"701",700,17031811301,17031,4845,8.8836275622425,7.9907651509e-05,4066635,3.2716236557855,0,0,6,3.23796962843307,2944686,408,73516,85971,187602,73237.474,0,0.000370381170326798,0.000218247523456826,0.000380536859523886,0.000299863167439317,5194675,0.380535837179419,68.5673348188289,80.183937397431,174.973735604249,0.33470048021918,60.3084326073363,70.5258210414782,153.89823404431,"3","3",-0.410748869160223,0.743602188453536,-0.211999679046874,179.186274509804,0.169418902007726,1.18215444742995
"702",701,17031750600,17031,3681,13.02754008797,3.5589609321e-05,4066635,0.66772864922375,0,0,13,1.15435328476834,1316350,408,73516,85971,187602,40107.913,0,0.000259204455456125,0.00015273651849623,0.000267393599693445,0.000209252133667509,5194675,0.289112985894209,52.094191840683,60.9199326233114,132.936701911092,0.56884767232575,102.498542839951,119.863733425287,261.561178979548,"3","1",-0.410748869160224,0.750685443966339,-0.21743776250663,179.186274509804,0.169418902007726,1.18215444742995
"703",702,17031812600,17031,3706,23.582586874375,1.7061603423e-05,4066635,4.02711192522475,0,1,6,2.8167377873753,629191,408,73516,85971,187602,91449.84,0,0.000349036563087473,0.000205670189503723,0.000359811144539241,0.000281898339738808,5194675,0.291076535105661,52.4479964579112,61.3336784303157,133.839559163952,1.19818660140349,215.896779874458,252.473775267792,550.936771560042,"4","3",-0.410748869160224,0.749456960230633,-0.216538053317401,179.186274509804,0.169418902007726,1.18215444742995
"704",703,17031803008,17031,4712,8.23304658697333,9.1321575868e-05,4066635,5.64370863579833,0,0,5,3.75062205978822,2516545,408,73516,85971,187602,122574.197,0,0.000615399432169872,0.000362624811324253,0.000636853252381906,0.000497857254537398,5194675,0.370089755374494,66.6850942551748,77.9828097041682,170.170535019034,0.380892241712324,68.6315540238314,80.2590365496328,175.137613553224,"3","4",-0.410748869160224,0.756231875188602,-0.218254358165946,179.186274509804,0.169418902007726,1.18215444742995
"705",704,17031805110,17031,4220,8.64271890492,5.2724438597e-05,4066635,2.1974653159345,0,0,3,3.41372750164414,1938897,408,73516,85971,187602,87994.514,0,0.000386352098905507,0.00022765841118239,0.000399170726356653,0.000312693664079615,5194675,0.331447106893117,59.7222193881234,69.8402922223238,152.402304282751,0.442750701482942,79.7775994368136,93.2934327382108,203.580679165693,"3","3",-0.410748869160225,0.753375701268749,-0.216641794017159,179.186274509804,0.169418902007726,1.18215444742995
"706",705,17031805111,17031,7027,8.47937755716,7.004844303e-05,4066635,4.79080311831437,0,0,2,3.66920463345521,3858253,408,73516,85971,187602,55181.45,0,0.00182248757957972,0.0010739028672088,0.00187684760508542,0.00147526826927953,5194675,0.55191441235496,99.4474018105079,116.295671432765,253.775116633861,0.370493673691006,66.7578747918333,78.067920639435,170.356260224951,"3","2",-0.410748869160224,0.747688419869452,-0.213964807114754,179.186274509804,0.169418902007726,1.18215444742995
"707",706,17031805112,17031,3558,6.266766665065,0.000164077669247,4066635,3.1084983366485,0,0,5,3.29702069591658,2995546,408,73516,85971,187602,66011.733,0,0.000460414116204163,0.000271299538627899,0.000474833268390113,0.000372649100993386,5194675,0.279452323773865,50.3534731239202,58.8843032528503,128.494644227021,0.241619230208553,43.5364689412058,50.9123697065183,111.098653984277,"2","2",-0.410748869160224,0.750217751167543,-0.215200101170617,179.186274509804,0.169418902007726,1.18215444742995
"708",707,17031805201,17031,3406,7.90886261982,6.6413688134e-05,4066635,1.38229359763333,0,0,4,3.25115191981603,1831780,408,73516,85971,187602,91558.578,0,0.000215961974958235,0.000127255837962531,0.000223474434497747,0.000174659920519749,5194675,0.267513944568236,48.2023410511726,56.3687287462642,123.005272129633,0.378244721763383,68.1545072675414,79.7011690556859,173.920260520231,"3","3",-0.410748869160224,0.756103594740744,-0.218434444582921,179.186274509804,0.169418902007726,1.18215444742995
"709",708,17031820300,17031,5353,17.03709848355,3.8896884538e-05,4066635,2.9001546093495,0,1,9,2.81486087078838,1388690,408,73516,85971,187602,50862.216,0,0.000289014525371203,0.000170302135904103,0.000297498512930908,0.000233145927800548,5194675,0.420435157156126,75.7566446409063,88.5912521957582,193.319794982362,0.784139769879791,141.291223829614,165.228627834156,360.55438507105,"4","2",-0.410748869160224,0.746886563410043,-0.216312291770364,179.186274509804,0.169418902007726,1.18215444742995
"710",709,17031820400,17031,5701,13.7597211210333,9.3562068486e-05,4066635,9.82887718195,0,0,16,2.34497390434634,2526266,408,73516,85971,187602,38431.842,0,0.000207138043577451,0.000122056326417952,0.000213590590244885,0.000167558770095117,5194675,0.44776776217954,80.6816049127231,94.3505938292578,205.887567942172,0.459064288576503,82.7170839190936,96.7309214539474,211.081810454728,"3","1",-0.410748869160225,0.749934612266607,-0.215514270066822,179.186274509804,0.169418902007726,1.18215444742995
"711",710,17031820902,17031,5017,14.2051933712175,6.1359333458e-05,4066635,2.5652788657645,0,0,4,2.24809164997786,2267569,408,73516,85971,187602,75025.199,0,0.000219686768621539,0.000129450676840778,0.000226419844122367,0.000177489412927997,5194675,0.39404505575421,71.001510585359,83.0305085496205,181.185393503925,0.450075254337753,81.0973833281721,94.8368129673307,206.948573196743,"3","3",-0.410748869160225,0.749081964251606,-0.216104870949062,179.186274509804,0.169418902007726,1.18215444742995
"712",711,17031821001,17031,5233,11.2235480891975,5.3408506721e-05,4066635,1.02122006731575,0,0,5,2.43070661871969,1973793,408,73516,85971,187602,72659.265,0,0.000215669645457338,0.00012708358247355,0.000222422534299565,0.000174447548442447,5194675,0.411010120941156,74.0583824782109,86.6052723221376,188.986080168634,0.539325153771239,97.1789902074666,113.642948026635,247.986464455372,"3","3",-0.410748869160223,0.7502066747753,-0.215693009740208,179.186274509804,0.169418902007726,1.18215444742995
